id,newsgroup
5641,rec.sport.baseball
5642,sci.space
5643,sci.crypt
5644,comp.sys.mac.hardware
5645,comp.sys.ibm.pc.hardware
5646,misc.forsale
5647,rec.motorcycles
5648,sci.med
5649,sci.space
5650,talk.politics.mideast
5651,talk.politics.mideast
5652,comp.sys.ibm.pc.hardware
5653,rec.sport.hockey
5654,sci.electronics
5655,comp.graphics
5656,sci.electronics
5657,talk.politics.guns
5658,sci.electronics
5659,rec.autos
5660,rec.motorcycles
5661,talk.religion.misc
5662,sci.electronics
5663,rec.autos
5664,soc.religion.christian
5665,comp.windows.x
5666,rec.motorcycles
5667,sci.electronics
5668,rec.autos
5669,talk.politics.mideast
5670,sci.space
5671,talk.politics.guns
5672,misc.forsale
5673,rec.motorcycles
5674,soc.religion.christian
5675,talk.politics.misc
5676,comp.sys.ibm.pc.hardware
5677,comp.sys.mac.hardware
5678,sci.electronics
5679,comp.graphics
5680,comp.windows.x
5681,sci.med
5682,rec.sport.hockey
5683,comp.sys.ibm.pc.hardware
5684,comp.windows.x
5685,sci.med
5686,misc.forsale
5687,comp.sys.mac.hardware
5688,rec.autos
5689,soc.religion.christian
5690,sci.crypt
5691,comp.graphics
5692,rec.sport.baseball
5693,rec.motorcycles
5694,alt.atheism
5695,sci.electronics
5696,talk.politics.mideast
5697,sci.electronics
5698,soc.religion.christian
5699,talk.politics.mideast
5700,talk.religion.misc
5701,comp.graphics
5702,comp.graphics
5703,sci.med
5704,sci.crypt
5705,sci.crypt
5706,talk.politics.misc
5707,talk.politics.guns
5708,rec.autos
5709,sci.med
5710,comp.os.ms-windows.misc
5711,alt.atheism
5712,sci.space
5713,misc.forsale
5714,talk.religion.misc
5715,rec.motorcycles
5716,rec.autos
5717,rec.sport.hockey
5718,sci.electronics
5719,comp.sys.ibm.pc.hardware
5720,talk.politics.guns
5721,talk.religion.misc
5722,rec.autos
5723,comp.sys.ibm.pc.hardware
5724,rec.sport.baseball
5725,rec.motorcycles
5726,comp.sys.ibm.pc.hardware
5727,sci.med
5728,comp.windows.x
5729,misc.forsale
5730,talk.politics.guns
5731,comp.windows.x
5732,soc.religion.christian
5733,comp.sys.mac.hardware
5734,talk.politics.mideast
5735,sci.crypt
5736,alt.atheism
5737,comp.os.ms-windows.misc
5738,comp.sys.mac.hardware
5739,comp.os.ms-windows.misc
5740,soc.religion.christian
5741,soc.religion.christian
5742,comp.sys.mac.hardware
5743,rec.motorcycles
5744,rec.sport.hockey
5745,talk.politics.mideast
5746,sci.electronics
5747,talk.religion.misc
5748,talk.politics.guns
5749,rec.motorcycles
5750,rec.autos
5751,soc.religion.christian
5752,talk.politics.mideast
5753,comp.graphics
5754,sci.med
5755,comp.os.ms-windows.misc
5756,sci.space
5757,comp.sys.mac.hardware
5758,comp.sys.ibm.pc.hardware
5759,comp.windows.x
5760,misc.forsale
5761,rec.sport.baseball
5762,sci.crypt
5763,talk.politics.misc
5764,sci.crypt
5765,sci.crypt
5766,talk.politics.mideast
5767,misc.forsale
5768,rec.motorcycles
5769,comp.sys.mac.hardware
5770,comp.os.ms-windows.misc
5771,sci.crypt
5772,sci.space
5773,rec.sport.hockey
5774,sci.crypt
5775,rec.motorcycles
5776,rec.sport.hockey
5777,comp.windows.x
5778,sci.electronics
5779,sci.space
5780,rec.autos
5781,rec.sport.hockey
5782,sci.space
5783,talk.politics.mideast
5784,comp.windows.x
5785,sci.crypt
5786,talk.politics.mideast
5787,comp.sys.ibm.pc.hardware
5788,comp.sys.mac.hardware
5789,rec.motorcycles
5790,sci.electronics
5791,comp.graphics
5792,misc.forsale
5793,rec.motorcycles
5794,rec.motorcycles
5795,sci.electronics
5796,comp.sys.mac.hardware
5797,sci.space
5798,talk.politics.guns
5799,misc.forsale
5800,alt.atheism
5801,sci.space
5802,sci.electronics
5803,sci.space
5804,rec.sport.baseball
5805,rec.motorcycles
5806,comp.windows.x
5807,rec.autos
5808,rec.autos
5809,soc.religion.christian
5810,sci.space
5811,sci.crypt
5812,rec.motorcycles
5813,comp.os.ms-windows.misc
5814,misc.forsale
5815,talk.politics.mideast
5816,soc.religion.christian
5817,alt.atheism
5818,sci.electronics
5819,rec.sport.hockey
5820,misc.forsale
5821,misc.forsale
5822,sci.electronics
5823,sci.space
5824,soc.religion.christian
5825,sci.space
5826,sci.space
5827,comp.sys.ibm.pc.hardware
5828,sci.med
5829,comp.graphics
5830,alt.atheism
5831,comp.windows.x
5832,misc.forsale
5833,talk.politics.misc
5834,talk.politics.mideast
5835,rec.sport.hockey
5836,alt.atheism
5837,misc.forsale
5838,rec.sport.hockey
5839,sci.electronics
5840,rec.autos
5841,soc.religion.christian
5842,sci.space
5843,sci.space
5844,soc.religion.christian
5845,talk.politics.mideast
5846,talk.politics.misc
5847,rec.motorcycles
5848,rec.autos
5849,rec.sport.baseball
5850,rec.autos
5851,sci.med
5852,comp.sys.mac.hardware
5853,talk.politics.mideast
5854,sci.med
5855,sci.electronics
5856,rec.sport.hockey
5857,rec.motorcycles
5858,sci.electronics
5859,comp.os.ms-windows.misc
5860,comp.os.ms-windows.misc
5861,misc.forsale
5862,rec.motorcycles
5863,comp.graphics
5864,rec.autos
5865,talk.politics.mideast
5866,rec.sport.hockey
5867,sci.crypt
5868,misc.forsale
5869,comp.os.ms-windows.misc
5870,alt.atheism
5871,comp.os.ms-windows.misc
5872,alt.atheism
5873,rec.sport.baseball
5874,rec.sport.baseball
5875,sci.med
5876,sci.crypt
5877,sci.electronics
5878,rec.sport.hockey
5879,sci.space
5880,sci.space
5881,comp.graphics
5882,talk.politics.mideast
5883,alt.atheism
5884,sci.electronics
5885,talk.religion.misc
5886,comp.windows.x
5887,rec.sport.hockey
5888,sci.crypt
5889,comp.graphics
5890,rec.sport.hockey
5891,talk.politics.guns
5892,sci.electronics
5893,comp.windows.x
5894,comp.windows.x
5895,rec.sport.hockey
5896,comp.os.ms-windows.misc
5897,comp.graphics
5898,comp.windows.x
5899,comp.sys.ibm.pc.hardware
5900,comp.graphics
5901,rec.autos
5902,sci.crypt
5903,sci.crypt
5904,alt.atheism
5905,rec.sport.baseball
5906,soc.religion.christian
5907,comp.os.ms-windows.misc
5908,talk.politics.mideast
5909,talk.politics.misc
5910,talk.politics.mideast
5911,rec.motorcycles
5912,rec.motorcycles
5913,comp.windows.x
5914,misc.forsale
5915,comp.os.ms-windows.misc
5916,rec.autos
5917,sci.crypt
5918,misc.forsale
5919,comp.sys.mac.hardware
5920,comp.sys.ibm.pc.hardware
5921,rec.motorcycles
5922,comp.sys.ibm.pc.hardware
5923,comp.sys.ibm.pc.hardware
5924,comp.sys.ibm.pc.hardware
5925,sci.space
5926,comp.sys.ibm.pc.hardware
5927,comp.graphics
5928,rec.motorcycles
5929,comp.windows.x
5930,talk.politics.mideast
5931,rec.sport.baseball
5932,comp.sys.ibm.pc.hardware
5933,sci.crypt
5934,talk.politics.misc
5935,sci.med
5936,talk.politics.mideast
5937,comp.os.ms-windows.misc
5938,rec.sport.hockey
5939,rec.autos
5940,sci.med
5941,comp.sys.ibm.pc.hardware
5942,comp.sys.ibm.pc.hardware
5943,comp.windows.x
5944,sci.electronics
5945,comp.sys.ibm.pc.hardware
5946,comp.graphics
5947,alt.atheism
5948,rec.motorcycles
5949,soc.religion.christian
5950,soc.religion.christian
5951,sci.crypt
5952,comp.graphics
5953,comp.sys.mac.hardware
5954,comp.os.ms-windows.misc
5955,sci.space
5956,talk.religion.misc
5957,sci.space
5958,alt.atheism
5959,comp.windows.x
5960,talk.politics.mideast
5961,comp.graphics
5962,rec.motorcycles
5963,misc.forsale
5964,sci.med
5965,misc.forsale
5966,comp.sys.mac.hardware
5967,misc.forsale
5968,rec.sport.hockey
5969,soc.religion.christian
5970,comp.os.ms-windows.misc
5971,talk.religion.misc
5972,rec.autos
5973,soc.religion.christian
5974,sci.space
5975,sci.med
5976,comp.os.ms-windows.misc
5977,rec.sport.hockey
5978,rec.sport.hockey
5979,comp.sys.ibm.pc.hardware
5980,rec.sport.baseball
5981,comp.sys.mac.hardware
5982,rec.sport.hockey
5983,soc.religion.christian
5984,soc.religion.christian
5985,soc.religion.christian
5986,sci.space
5987,soc.religion.christian
5988,comp.graphics
5989,rec.motorcycles
5990,soc.religion.christian
5991,alt.atheism
5992,rec.sport.hockey
5993,soc.religion.christian
5994,talk.politics.misc
5995,sci.crypt
5996,talk.religion.misc
5997,sci.electronics
5998,talk.politics.guns
5999,misc.forsale
6000,talk.religion.misc
6001,talk.politics.guns
6002,sci.space
6003,comp.graphics
6004,sci.space
6005,soc.religion.christian
6006,misc.forsale
6007,talk.religion.misc
6008,rec.autos
6009,rec.motorcycles
6010,talk.religion.misc
6011,sci.crypt
6012,sci.space
6013,rec.motorcycles
6014,rec.sport.hockey
6015,talk.politics.guns
6016,sci.electronics
6017,sci.space
6018,comp.os.ms-windows.misc
6019,rec.autos
6020,talk.politics.misc
6021,sci.med
6022,comp.os.ms-windows.misc
6023,sci.med
6024,rec.motorcycles
6025,rec.autos
6026,rec.sport.hockey
6027,rec.autos
6028,sci.space
6029,misc.forsale
6030,talk.politics.guns
6031,sci.space
6032,sci.space
6033,rec.motorcycles
6034,rec.sport.hockey
6035,comp.windows.x
6036,comp.windows.x
6037,soc.religion.christian
6038,comp.sys.mac.hardware
6039,rec.sport.hockey
6040,talk.religion.misc
6041,rec.motorcycles
6042,comp.sys.mac.hardware
6043,rec.motorcycles
6044,comp.os.ms-windows.misc
6045,comp.os.ms-windows.misc
6046,rec.sport.baseball
6047,soc.religion.christian
6048,comp.sys.mac.hardware
6049,talk.politics.guns
6050,soc.religion.christian
6051,comp.sys.ibm.pc.hardware
6052,rec.motorcycles
6053,talk.religion.misc
6054,comp.os.ms-windows.misc
6055,alt.atheism
6056,sci.electronics
6057,sci.space
6058,rec.sport.hockey
6059,talk.politics.mideast
6060,comp.sys.mac.hardware
6061,misc.forsale
6062,rec.sport.hockey
6063,comp.os.ms-windows.misc
6064,comp.sys.ibm.pc.hardware
6065,talk.politics.misc
6066,talk.religion.misc
6067,sci.space
6068,sci.crypt
6069,rec.autos
6070,talk.politics.misc
6071,comp.sys.ibm.pc.hardware
6072,sci.med
6073,soc.religion.christian
6074,sci.crypt
6075,sci.med
6076,comp.sys.mac.hardware
6077,sci.space
6078,misc.forsale
6079,comp.graphics
6080,talk.politics.mideast
6081,comp.sys.ibm.pc.hardware
6082,comp.sys.ibm.pc.hardware
6083,comp.sys.mac.hardware
6084,sci.space
6085,rec.motorcycles
6086,comp.windows.x
6087,rec.autos
6088,comp.graphics
6089,sci.electronics
6090,talk.politics.guns
6091,rec.sport.hockey
6092,sci.space
6093,comp.sys.mac.hardware
6094,misc.forsale
6095,comp.sys.mac.hardware
6096,sci.space
6097,rec.sport.hockey
6098,rec.autos
6099,alt.atheism
6100,talk.politics.guns
6101,soc.religion.christian
6102,soc.religion.christian
6103,comp.sys.ibm.pc.hardware
6104,sci.crypt
6105,misc.forsale
6106,rec.motorcycles
6107,comp.sys.mac.hardware
6108,sci.med
6109,rec.sport.baseball
6110,comp.sys.mac.hardware
6111,rec.motorcycles
6112,rec.sport.baseball
6113,comp.sys.mac.hardware
6114,talk.politics.guns
6115,sci.med
6116,rec.motorcycles
6117,comp.sys.mac.hardware
6118,soc.religion.christian
6119,talk.religion.misc
6120,soc.religion.christian
6121,rec.sport.hockey
6122,comp.sys.ibm.pc.hardware
6123,sci.med
6124,talk.politics.mideast
6125,comp.sys.mac.hardware
6126,comp.sys.ibm.pc.hardware
6127,sci.med
6128,rec.sport.baseball
6129,talk.politics.mideast
6130,talk.religion.misc
6131,rec.autos
6132,rec.sport.hockey
6133,sci.crypt
6134,alt.atheism
6135,sci.crypt
6136,comp.sys.mac.hardware
6137,rec.motorcycles
6138,rec.sport.baseball
6139,talk.politics.misc
6140,soc.religion.christian
6141,sci.crypt
6142,soc.religion.christian
6143,rec.motorcycles
6144,rec.sport.hockey
6145,rec.motorcycles
6146,comp.sys.mac.hardware
6147,comp.sys.ibm.pc.hardware
6148,soc.religion.christian
6149,rec.motorcycles
6150,comp.graphics
6151,alt.atheism
6152,sci.med
6153,talk.religion.misc
6154,rec.motorcycles
6155,sci.crypt
6156,comp.graphics
6157,comp.sys.mac.hardware
6158,comp.sys.mac.hardware
6159,talk.politics.misc
6160,talk.politics.mideast
6161,talk.politics.guns
6162,talk.religion.misc
6163,comp.os.ms-windows.misc
6164,comp.windows.x
6165,misc.forsale
6166,rec.sport.hockey
6167,soc.religion.christian
6168,soc.religion.christian
6169,misc.forsale
6170,talk.politics.mideast
6171,soc.religion.christian
6172,talk.religion.misc
6173,talk.politics.mideast
6174,talk.politics.guns
6175,soc.religion.christian
6176,comp.os.ms-windows.misc
6177,soc.religion.christian
6178,rec.motorcycles
6179,rec.motorcycles
6180,alt.atheism
6181,rec.sport.hockey
6182,comp.os.ms-windows.misc
6183,comp.os.ms-windows.misc
6184,comp.sys.ibm.pc.hardware
6185,sci.med
6186,sci.crypt
6187,comp.sys.ibm.pc.hardware
6188,talk.religion.misc
6189,sci.med
6190,rec.sport.hockey
6191,comp.sys.mac.hardware
6192,comp.windows.x
6193,soc.religion.christian
6194,comp.sys.mac.hardware
6195,talk.politics.misc
6196,talk.politics.mideast
6197,rec.autos
6198,rec.autos
6199,talk.politics.mideast
6200,misc.forsale
6201,rec.autos
6202,alt.atheism
6203,misc.forsale
6204,sci.med
6205,soc.religion.christian
6206,comp.windows.x
6207,sci.space
6208,sci.electronics
6209,comp.sys.ibm.pc.hardware
6210,comp.windows.x
6211,misc.forsale
6212,comp.graphics
6213,rec.sport.hockey
6214,sci.crypt
6215,talk.politics.mideast
6216,soc.religion.christian
6217,sci.crypt
6218,soc.religion.christian
6219,sci.med
6220,sci.crypt
6221,rec.motorcycles
6222,talk.religion.misc
6223,comp.sys.ibm.pc.hardware
6224,talk.politics.mideast
6225,sci.electronics
6226,comp.os.ms-windows.misc
6227,alt.atheism
6228,talk.politics.mideast
6229,sci.space
6230,rec.autos
6231,comp.graphics
6232,comp.sys.ibm.pc.hardware
6233,rec.autos
6234,rec.sport.baseball
6235,rec.motorcycles
6236,talk.politics.guns
6237,talk.politics.misc
6238,comp.sys.mac.hardware
6239,sci.space
6240,misc.forsale
6241,rec.autos
6242,misc.forsale
6243,talk.politics.mideast
6244,sci.crypt
6245,comp.os.ms-windows.misc
6246,misc.forsale
6247,comp.sys.mac.hardware
6248,comp.os.ms-windows.misc
6249,misc.forsale
6250,alt.atheism
6251,soc.religion.christian
6252,sci.crypt
6253,talk.religion.misc
6254,soc.religion.christian
6255,rec.sport.baseball
6256,misc.forsale
6257,talk.religion.misc
6258,rec.motorcycles
6259,sci.space
6260,sci.crypt
6261,rec.sport.baseball
6262,comp.os.ms-windows.misc
6263,sci.space
6264,talk.religion.misc
6265,talk.politics.misc
6266,rec.autos
6267,sci.crypt
6268,rec.sport.baseball
6269,rec.motorcycles
6270,comp.graphics
6271,rec.motorcycles
6272,talk.politics.guns
6273,comp.windows.x
6274,misc.forsale
6275,comp.sys.mac.hardware
6276,talk.politics.misc
6277,comp.sys.mac.hardware
6278,talk.religion.misc
6279,rec.autos
6280,comp.sys.mac.hardware
6281,talk.politics.mideast
6282,talk.politics.misc
6283,misc.forsale
6284,comp.windows.x
6285,comp.os.ms-windows.misc
6286,soc.religion.christian
6287,comp.sys.ibm.pc.hardware
6288,talk.religion.misc
6289,sci.space
6290,soc.religion.christian
6291,rec.sport.baseball
6292,rec.motorcycles
6293,comp.sys.mac.hardware
6294,soc.religion.christian
6295,sci.space
6296,rec.sport.hockey
6297,rec.autos
6298,comp.sys.ibm.pc.hardware
6299,rec.sport.hockey
6300,comp.sys.ibm.pc.hardware
6301,rec.autos
6302,talk.politics.guns
6303,talk.politics.mideast
6304,comp.sys.ibm.pc.hardware
6305,sci.electronics
6306,comp.windows.x
6307,sci.electronics
6308,talk.politics.mideast
6309,misc.forsale
6310,talk.politics.guns
6311,talk.politics.mideast
6312,rec.autos
6313,talk.religion.misc
6314,alt.atheism
6315,rec.sport.baseball
6316,soc.religion.christian
6317,comp.graphics
6318,soc.religion.christian
6319,alt.atheism
6320,soc.religion.christian
6321,comp.sys.ibm.pc.hardware
6322,comp.sys.mac.hardware
6323,rec.sport.baseball
6324,comp.sys.mac.hardware
6325,soc.religion.christian
6326,sci.med
6327,sci.electronics
6328,comp.graphics
6329,comp.sys.mac.hardware
6330,sci.med
6331,sci.crypt
6332,misc.forsale
6333,comp.sys.ibm.pc.hardware
6334,rec.motorcycles
6335,talk.politics.misc
6336,comp.graphics
6337,misc.forsale
6338,talk.religion.misc
6339,comp.sys.mac.hardware
6340,comp.sys.mac.hardware
6341,comp.sys.mac.hardware
6342,comp.windows.x
6343,rec.motorcycles
6344,rec.sport.baseball
6345,sci.space
6346,alt.atheism
6347,rec.sport.hockey
6348,soc.religion.christian
6349,soc.religion.christian
6350,alt.atheism
6351,comp.sys.mac.hardware
6352,comp.windows.x
6353,rec.autos
6354,comp.sys.mac.hardware
6355,rec.motorcycles
6356,talk.politics.mideast
6357,rec.sport.hockey
6358,sci.med
6359,comp.graphics
6360,sci.electronics
6361,soc.religion.christian
6362,sci.space
6363,talk.politics.mideast
6364,rec.motorcycles
6365,talk.politics.guns
6366,misc.forsale
6367,sci.crypt
6368,rec.autos
6369,sci.crypt
6370,rec.sport.baseball
6371,soc.religion.christian
6372,talk.politics.guns
6373,soc.religion.christian
6374,sci.electronics
6375,sci.space
6376,comp.sys.mac.hardware
6377,talk.politics.misc
6378,sci.crypt
6379,sci.med
6380,sci.crypt
6381,rec.sport.hockey
6382,comp.windows.x
6383,sci.space
6384,sci.crypt
6385,soc.religion.christian
6386,misc.forsale
6387,sci.med
6388,comp.os.ms-windows.misc
6389,rec.autos
6390,rec.sport.baseball
6391,talk.politics.mideast
6392,comp.os.ms-windows.misc
6393,comp.sys.ibm.pc.hardware
6394,misc.forsale
6395,talk.politics.mideast
6396,comp.os.ms-windows.misc
6397,sci.space
6398,talk.politics.misc
6399,sci.electronics
6400,sci.space
6401,rec.motorcycles
6402,rec.autos
6403,rec.motorcycles
6404,soc.religion.christian
6405,comp.windows.x
6406,rec.sport.baseball
6407,sci.space
6408,comp.graphics
6409,sci.crypt
6410,rec.autos
6411,sci.electronics
6412,misc.forsale
6413,comp.sys.ibm.pc.hardware
6414,comp.graphics
6415,comp.sys.ibm.pc.hardware
6416,rec.sport.baseball
6417,comp.os.ms-windows.misc
6418,talk.politics.mideast
6419,rec.sport.hockey
6420,talk.religion.misc
6421,talk.politics.mideast
6422,misc.forsale
6423,rec.motorcycles
6424,comp.graphics
6425,rec.sport.hockey
6426,misc.forsale
6427,talk.politics.mideast
6428,rec.sport.baseball
6429,soc.religion.christian
6430,sci.crypt
6431,sci.med
6432,rec.motorcycles
6433,talk.politics.guns
6434,comp.os.ms-windows.misc
6435,comp.sys.mac.hardware
6436,comp.windows.x
6437,alt.atheism
6438,rec.motorcycles
6439,comp.sys.mac.hardware
6440,comp.windows.x
6441,rec.motorcycles
6442,talk.politics.misc
6443,sci.med
6444,rec.motorcycles
6445,comp.sys.ibm.pc.hardware
6446,rec.motorcycles
6447,rec.autos
6448,comp.graphics
6449,talk.politics.guns
6450,comp.sys.mac.hardware
6451,sci.med
6452,alt.atheism
6453,rec.sport.baseball
6454,comp.sys.ibm.pc.hardware
6455,comp.windows.x
6456,rec.motorcycles
6457,comp.sys.mac.hardware
6458,comp.windows.x
6459,rec.sport.baseball
6460,comp.sys.mac.hardware
6461,sci.electronics
6462,talk.religion.misc
6463,talk.politics.mideast
6464,rec.sport.hockey
6465,sci.space
6466,sci.crypt
6467,sci.space
6468,comp.os.ms-windows.misc
6469,soc.religion.christian
6470,rec.sport.baseball
6471,talk.politics.mideast
6472,alt.atheism
6473,comp.os.ms-windows.misc
6474,alt.atheism
6475,rec.sport.baseball
6476,sci.electronics
6477,comp.windows.x
6478,sci.crypt
6479,sci.crypt
6480,sci.med
6481,comp.sys.mac.hardware
6482,sci.space
6483,comp.graphics
6484,rec.sport.hockey
6485,alt.atheism
6486,sci.crypt
6487,sci.space
6488,comp.graphics
6489,talk.politics.mideast
6490,sci.electronics
6491,sci.electronics
6492,talk.politics.mideast
6493,sci.crypt
6494,comp.sys.ibm.pc.hardware
6495,misc.forsale
6496,comp.os.ms-windows.misc
6497,rec.sport.baseball
6498,sci.crypt
6499,sci.electronics
6500,rec.autos
6501,sci.electronics
6502,comp.os.ms-windows.misc
6503,rec.sport.hockey
6504,comp.windows.x
6505,alt.atheism
6506,misc.forsale
6507,rec.autos
6508,comp.graphics
6509,rec.autos
6510,comp.sys.ibm.pc.hardware
6511,soc.religion.christian
6512,sci.med
6513,rec.motorcycles
6514,talk.politics.guns
6515,talk.politics.misc
6516,rec.motorcycles
6517,sci.space
6518,talk.religion.misc
6519,rec.sport.baseball
6520,comp.windows.x
6521,rec.sport.baseball
6522,soc.religion.christian
6523,talk.religion.misc
6524,sci.space
6525,talk.politics.misc
6526,talk.religion.misc
6527,rec.sport.hockey
6528,sci.space
6529,misc.forsale
6530,talk.politics.mideast
6531,sci.space
6532,comp.sys.ibm.pc.hardware
6533,sci.crypt
6534,comp.windows.x
6535,rec.sport.hockey
6536,talk.politics.guns
6537,talk.politics.mideast
6538,comp.os.ms-windows.misc
6539,rec.motorcycles
6540,talk.politics.guns
6541,rec.sport.baseball
6542,talk.politics.misc
6543,sci.electronics
6544,comp.os.ms-windows.misc
6545,sci.crypt
6546,comp.sys.mac.hardware
6547,comp.sys.ibm.pc.hardware
6548,sci.electronics
